덜쯤,숌냔,휑퍅,품澗턍송(禱),역턍송(禱),離멕송(禱),離됴송(禱),澗턍송(禱),냥슥좆(믈),냥슥쏜띨(禱),朗딨(禱),朗딨류(%),엇송(禱),뻣癎쪽(%),A믈직繫懇令(禱),B믈직繫懇令(禱),悧懇令(禱),A믈직繫믈굶(믈),B믈직繫믈굶(믈),悧믈굶(믈),懇簞쪽,懇씐쪽,懇饋쪽,懇君쪽,
002102.SZ,ST박르,20111014,32.6146,32.5843,33.3118,31.8569,32.8268,15722637,169679581.7,0.2122,0.6506,10.7921,9.3177,1827441810.48,,4432285800,168738856,0,409260000,-91.9219,7.4833,6.5474,22.0732,
002102.SZ,ST박르,20111017,32.8268,32.9177,33.5846,32.0387,32.4631,15779128,170308521.7,-0.3637,-1.108,10.7933,9.3512,1807193147.76,,4383174600,168738856,0,409260000,-90.9033,7.4004,6.4749,21.8286,
002102.SZ,ST박르,20111018,32.4631,31.9781,34.8576,31.5538,33.3724,40217150,448895278.5,0.9093,2.8011,11.1618,23.834,1857814804.56,,4505952600,168738856,0,409260000,-93.4497,7.6077,6.6562,22.4401,
002102.SZ,ST박르,20111019,33.3724,33.5846,34.6758,32.5843,33.2815,26580445,296092675,-0.0909,-0.2725,11.1395,15.7524,1852752638.88,,4493674800,168738856,0,409260000,-93.195,7.5869,6.6381,22.3789,
002102.SZ,ST박르,20111020,33.2815,32.4328,33.6452,31.7962,32.4328,18914225,203746646.9,-0.8487,-2.5501,10.7721,11.2092,1805505759.2,,4379082000,168738856,0,409260000,-55.14,7.7674,6.4688,21.8082,
002102.SZ,ST박르,20111021,32.4328,32.4328,33.7058,32.1297,32.4934,18496350,201632903.8,0.0606,0.1869,10.9012,10.9615,1808880536.32,,4387267200,168738856,0,409260000,-55.2431,7.7819,6.4809,21.849,
002102.SZ,ST박르,20111024,32.4934,32.4328,33.3118,30.2807,32.0387,21076551,222058278.1,-0.4547,-1.3993,10.5358,12.4906,1783569707.92,,4325878200,168738856,0,409260000,-54.4701,7.673,6.3902,21.5433,
002102.SZ,ST박르,20111025,32.0387,31.8872,35.1608,31.8569,34.6758,34038195,380145331.7,2.6371,8.2308,11.1682,20.1721,1930372512.64,,4681934400,168738856,0,409260000,-58.9534,8.3045,6.9162,23.3165,
002102.SZ,ST박르,20111026,34.6758,33.9483,34.8273,33.7058,33.9483,24996987,281507998.7,-0.7275,-2.0979,11.2617,14.814,1889875187.2,,4583712000,168738856,0,409260000,-57.7167,8.1303,6.7711,22.8273,
002102.SZ,ST박르,20111027,33.9483,33.9786,34.6758,32.554,32.554,21996993,243147040.6,-1.3943,-4.1071,11.0536,13.0361,1812255313.44,,4395452400,168738856,0,409260000,-55.3462,7.7964,6.493,21.8898,
002102.SZ,ST박르,20111028,32.554,32.9784,33.2815,32.1297,32.7662,19708254,212690516.8,0.2122,0.6518,10.792,11.6797,1824067033.36,,4424100600,168738856,0,409260000,-55.7069,7.8472,6.5353,22.0324,
002102.SZ,ST박르,20111031,32.7662,32.7056,34.1302,32.2812,33.6149,23820088,263719170.9,0.8487,2.5902,11.0713,14.1165,1871313913.04,,4538693400,168738856,0,409260000,-57.1498,8.0505,6.7046,22.6031,
002102.SZ,ST박르,20111101,33.6149,33.3118,33.3118,32.2812,32.7662,18725697,202261291.4,-0.8487,-2.5248,10.8013,11.0974,1824067033.36,,4424100600,168738856,0,409260000,-55.7069,7.8472,6.5353,22.0324,
002102.SZ,ST박르,20111102,32.7662,32.0387,32.4934,30.6141,32.4631,19573602,204038630.5,-0.3031,-0.9251,10.4242,11.5999,1807193147.76,,4383174600,168738856,0,409260000,-55.1916,7.7746,6.4749,21.8286,
002102.SZ,ST박르,20111103,32.4631,32.554,33.2815,32.1297,32.1903,18805304,202408170.6,-0.2728,-0.8403,10.7634,11.1446,1792006650.72,,4346341200,168738856,0,409260000,-54.7278,7.7093,6.4204,21.6452,
002102.SZ,ST박르,20111104,32.1903,32.2206,32.5237,31.2506,31.5538,14727020,154644131.2,-0.6365,-1.9774,10.5007,8.7277,1756571490.96,,4260396600,168738856,0,409260000,-53.6456,7.5568,6.2935,21.2172,
002102.SZ,ST박르,20111107,31.5538,31.3113,32.069,31.0385,31.5234,8118429,84961196.3,-0.0303,-0.0961,10.4652,4.8112,1754884102.4,,4256304000,168738856,0,409260000,-53.594,7.5496,6.2874,21.1968,
002102.SZ,ST박르,20111108,31.5234,31.4022,31.8872,30.9172,31.5234,9541843,99023637,0,0,10.3778,5.6548,1754884102.4,,4256304000,168738856,0,409260000,-53.594,7.5496,6.2874,21.1968,
002102.SZ,ST박르,20111109,31.5234,31.5234,31.7053,30.311,31.1597,13115404,133453949.9,-0.3637,-1.1538,10.1754,7.7726,1734635439.68,,4207192800,168738856,0,409260000,-52.9756,7.4625,6.2149,20.9522,
002102.SZ,ST박르,20111110,31.1597,30.6747,30.6747,29.4926,29.4926,14041551,138963016.7,-1.6671,-5.3502,9.8966,8.3215,1641829068.88,,3982099800,168738856,0,409260000,-50.1413,7.0632,5.8824,19.8312,
002102.SZ,ST박르,20111111,29.4926,26.704,28.4317,26.704,28.0377,35710523,324553194.5,-1.4549,-4.9332,9.0884,15.069,2192059283.5,,3785655000,236979382,0,409260000,-47.6678,6.7148,5.5922,18.8529,
002102.SZ,ST박르,20111114,28.0377,27.4315,28.8258,27.2799,28.4923,20067968,187094164.5,0.4547,1.6216,9.323,8.4682,2227606190.8,,3847044000,236979382,0,409260000,-48.4408,6.8237,5.6829,19.1586,
002102.SZ,ST박르,20111115,28.4923,28.462,28.6136,28.0983,28.4014,10630337,99311979.1,-0.0909,-0.3191,9.3423,4.4858,2220496809.34,,3834766200,236979382,0,409260000,-48.2862,6.8019,5.6647,19.0975,
002102.SZ,ST박르,20111116,28.4014,28.553,28.553,27.4315,27.6436,14038023,128379113.5,-0.7578,-2.6681,9.1451,5.9237,2161251963.84,,3732451200,236979382,0,409260000,-46.9978,6.6204,5.5136,18.5879,
002102.SZ,ST박르,20111117,27.6436,27.583,27.7952,27.0374,27.3102,8587656,77732581.4,-0.3334,-1.2061,9.0517,3.6238,2135184231.82,,3687432600,236979382,0,409260000,-46.431,6.5406,5.4471,18.3638,
002102.SZ,ST박르,20111118,27.3102,27.1283,27.1283,26.4009,26.4918,9353137,82524789.2,-0.8184,-2.9967,8.8232,3.9468,2071199798.68,,3576932400,236979382,0,409260000,-45.0396,6.3446,5.2839,17.8135,
002102.SZ,ST박르,20111121,26.4918,26.5221,27.6739,26.5221,27.4011,11191311,100695991.6,0.9093,3.4325,8.9977,4.7225,2142293613.28,,3699710400,236979382,0,409260000,-46.5856,6.5623,5.4652,18.4249,
002102.SZ,ST박르,20111122,27.4011,27.3708,27.3708,26.8252,27.2799,6603572,59042737.4,-0.1212,-0.4425,8.941,2.7866,2132814438,,3683340000,236979382,0,409260000,-46.3795,6.5333,5.4411,18.3434,
002102.SZ,ST박르,20111123,27.2799,27.2496,27.583,26.8252,26.8252,6501785,58412039,-0.4547,-1.6667,8.984,2.7436,2097267530.7,,3621951000,236979382,0,409260000,-45.6065,6.4244,5.3504,18.0376,
002102.SZ,ST박르,20111124,26.8252,26.3706,26.5221,25.5522,25.7947,8496148,72767578.8,-1.0306,-3.8418,8.5648,3.5852,2016694540.82,,3482802600,236979382,0,409260000,-43.8544,6.1776,5.1448,17.3447,
002102.SZ,ST박르,20111125,25.7947,25.8553,26.3099,25.4006,25.5522,6435636,54928463.2,-0.2425,-0.9401,8.535,2.7157,1997736190.26,,3450061800,236979382,0,409260000,-43.4421,6.1195,5.0965,17.1816,
002102.SZ,ST박르,20111128,25.5522,25.4612,25.8553,24.7338,24.855,6578781,54415934.4,-0.6972,-2.7284,8.2714,2.7761,1943230932.4,,3355932000,236979382,0,409260000,-42.2568,5.9526,4.9574,16.7129,
002102.SZ,ST박르,20111129,24.855,25.0066,25.3097,24.946,25.2794,5742425,47612932.1,0.4244,1.7073,8.2914,2.4232,1976408045.88,,3413228400,236979382,0,409260000,-42.9783,6.0542,5.042,16.9982,
002102.SZ,ST박르,20111130,25.2794,25.3097,27.4921,25.2794,26.0371,22407310,194219219.6,0.7578,2.9976,8.6677,9.4554,2035652891.38,,3515543400,236979382,0,409260000,-44.2666,6.2357,5.1932,17.5077,
002102.SZ,ST박르,20111201,26.0371,26.5524,28.0377,26.0978,27.4921,28197388,252557455.1,1.4549,5.5879,8.9568,11.8987,2149402994.74,,3711988200,236979382,0,409260000,-46.7402,6.5841,5.4834,18.486,
002102.SZ,ST박르,20111202,27.4921,27.2799,27.4315,26.219,27.3405,14088172,124831892.2,-0.1516,-0.5513,8.8608,5.9449,2137554025.64,,3691525200,236979382,0,409260000,-46.4825,6.5478,5.4531,18.3841,
002102.SZ,ST박르,20111205,27.3405,27.583,27.583,26.0675,26.1584,8880088,78198684.1,-1.1821,-4.3237,8.8061,3.7472,2045132066.66,,3531913800,236979382,0,409260000,-44.4727,6.2647,5.2174,17.5893,
002102.SZ,ST박르,20111206,26.1584,26.1584,26.219,24.0972,24.8247,14748982,120384105.5,-1.3337,-5.0985,8.1622,6.2237,1940861138.58,,3351839400,236979382,0,409260000,-42.2053,5.9453,4.9514,16.6925,
002102.SZ,ST박르,20111207,24.8247,24.7944,24.7944,24.0972,24.1882,7937456,63778195,-0.6365,-2.5641,8.0351,3.3494,1891095468.36,,3265894800,236979382,0,409260000,-41.1231,5.7929,4.8244,16.2645,
002102.SZ,ST박르,20111208,24.1882,23.9457,24.9763,23.9457,24.6125,8382607,67920321.3,0.4244,1.7544,8.1025,3.5373,1924272581.84,,3323191200,236979382,0,409260000,-41.8446,5.8945,4.909,16.5498,
002102.SZ,ST박르,20111209,24.6125,24.4004,24.5822,23.7032,23.8244,7077490,56378406.8,-0.7881,-3.202,7.9659,2.9865,1862657942.52,,3216783600,236979382,0,409260000,-40.5047,5.7057,4.7519,16.0199,
002102.SZ,ST박르,20111212,23.8244,23.7638,23.7638,22.5514,22.5514,8064668,61416024.5,-1.2731,-5.3435,7.6154,3.4031,1763126602.08,,3044894400,236979382,0,409260000,-38.3404,5.4009,4.4979,15.1639,
002102.SZ,ST박르,20111213,22.5514,22.3998,22.3998,20.9449,21.0965,8950266,62982870.8,-1.4549,-6.4516,7.037,3.7768,1649376498.72,,2848449600,236979382,0,409260000,-35.8668,5.0524,4.2077,14.1855,
002102.SZ,ST박르,20111214,21.0965,20.9146,21.6724,20.5812,20.6721,9575661,66923892.6,-0.4244,-2.0115,6.989,4.0407,1616199385.24,,2791153200,236979382,0,409260000,-35.1453,4.9508,4.1231,13.9002,
002102.SZ,ST박르,20111215,20.6721,20.4599,20.763,20.0962,20.5205,8408675,56712213.9,-0.1516,-0.7331,6.7445,3.5483,1604350416.14,,2770690200,236979382,0,409260000,-34.8877,4.9145,4.0929,13.7983,
002102.SZ,ST박르,20111216,20.5205,20.5509,21.1874,20.3993,21.1874,12809755,88151877.7,0.6668,3.2496,6.8816,5.4054,1656485880.18,,2860727400,236979382,0,409260000,-36.0214,5.0742,4.2259,14.2467,
002102.SZ,ST박르,20111219,21.1874,21.1268,21.1268,19.0656,19.5809,26129513,168131802.1,-1.6065,-7.5823,6.4346,11.0261,1530886807.72,,2643819600,236979382,0,409260000,-33.2901,4.6895,3.9055,13.1665,
002102.SZ,ST박르,20111220,19.5809,19.1869,20.5812,19.0656,19.7628,16611842,109685752.5,0.1819,0.9288,6.6029,7.0098,1545105570.64,,2668375200,236979382,0,409260000,-33.5993,4.733,3.9417,13.2888,
002102.SZ,ST박르,20111221,19.7628,19.9446,20.1568,18.7625,18.8534,13515972,86868164.4,-0.9093,-4.6012,6.4271,5.7034,1474011756.04,,2545597200,236979382,0,409260000,-32.0534,4.5152,3.7604,12.6773,
002102.SZ,ST박르,20111222,18.8534,18.4594,19.399,17.7926,19.3081,15906808,97894322.8,0.4547,2.4116,6.1542,6.7123,1509558663.34,,2606986200,236979382,0,409260000,-32.8263,4.6241,3.8511,12.983,
002102.SZ,ST박르,20111223,19.3081,19.7325,20.0356,19.2475,19.399,20920521,135614035.8,0.0909,0.471,6.4823,8.828,1516668044.8,,2619264000,236979382,0,409260000,-32.9809,4.6459,3.8692,13.0442,
002102.SZ,ST박르,20111226,19.399,19.6718,19.9749,18.6413,18.6413,13411525,84588933.1,-0.7578,-3.9062,6.3072,5.6594,1457423199.3,,2516949000,236979382,0,409260000,-31.6926,4.4644,3.7181,12.5346,
002102.SZ,ST박르,20111227,18.6413,18.3685,18.5503,17.7622,17.8835,9304801,55589624.3,-0.7578,-4.065,5.9743,3.9264,1398178353.8,,2414634000,236979382,0,409260000,-30.4043,4.2829,3.5669,12.0251,
002102.SZ,ST박르,20111228,17.8835,17.5804,17.9744,17.3076,17.8835,7507940,43758225.9,0,0,5.8283,3.1682,1398178353.8,,2414634000,236979382,0,409260000,-30.4043,4.2829,3.5669,12.0251,
002102.SZ,ST박르,20111229,17.8835,17.7926,18.4897,17.641,17.9744,6848570,40884975.1,0.0909,0.5085,5.9699,2.8899,1405287735.26,,2426911800,236979382,0,409260000,-30.5589,4.3047,3.5851,12.0862,
002102.SZ,ST박르,20111230,17.9744,18.035,18.6413,18.035,18.52,9761705,59215459.7,0.5456,3.0354,6.0661,4.1192,1447944024.02,,2500578600,236979382,0,409260000,-31.4865,4.4354,3.6939,12.4531,
002102.SZ,ST박르,20120104,18.52,18.5503,18.6716,17.3682,17.4288,12391305,73942551.7,-1.0912,-5.892,5.9673,5.2289,1362631446.5,,2353245000,236979382,0,409260000,-29.6313,4.1741,3.5945,-16.9852,
002102.SZ,ST박르,20120105,17.4288,17.247,17.247,16.4286,16.6711,9062133,50282556.3,-0.7578,-4.3478,5.5486,3.824,1303386601,,2250930000,236979382,0,409260000,-28.343,3.9926,3.4382,-16.2467,
002102.SZ,ST박르,20120106,16.6711,16.4286,17.247,16.2164,17.1257,10468893,58037939.6,0.4547,2.7273,5.5438,4.4176,1338933508.3,,2312319000,236979382,0,409260000,-29.116,4.1015,3.5319,-16.6898,
002102.SZ,ST박르,20120109,17.1257,17.2773,18.3685,16.9135,18.126,21984027,126989756.6,1.0003,5.8407,5.7765,9.2768,1417136704.36,,2447374800,236979382,0,409260000,-30.8166,4.341,3.7382,-17.6646,
002102.SZ,ST박르,20120110,18.126,17.8229,19.0353,17.641,18.7019,24208428,147214159.6,0.5759,3.1773,6.0811,10.2154,1462162786.94,,2525134200,236979382,0,409260000,-31.7957,4.4789,3.857,-18.2258,
002102.SZ,ST박르,20120111,18.7019,18.4897,18.7928,18.2169,18.4897,17582180,107282344.1,-0.2122,-1.1345,6.1018,7.4193,1445574230.2,,2496486000,236979382,0,409260000,-31.435,4.4281,3.8132,-18.019,
002102.SZ,ST박르,20120112,18.4897,18.4897,20.0053,18.3685,19.2778,29647827,188296289.7,0.7881,4.2623,6.3511,12.5107,1507188869.52,,2602893600,236979382,0,409260000,-32.7748,4.6169,3.9758,-18.7871,
002102.SZ,ST박르,20120113,19.2778,18.9141,19.0959,18.0654,18.126,18961787,115642336.2,-1.1518,-5.9748,6.0987,8.0015,1417136704.36,,2447374800,236979382,0,409260000,-30.8166,4.341,3.7382,-17.6646,
002102.SZ,ST박르,20120116,18.126,17.5501,17.7016,16.3376,16.3983,11239981,63542931.9,-1.7277,-9.5318,5.6533,4.743,1282058456.62,,2214096600,236979382,0,409260000,-27.8792,3.9272,3.3819,-15.9808,
002102.SZ,ST박르,20120117,16.3983,16.3983,17.7016,16.3983,17.5501,12185670,68693316.8,1.1518,7.024,5.6372,5.1421,1372110621.78,,2369615400,236979382,0,409260000,-29.8375,4.2031,3.6195,-17.1033,
002102.SZ,ST박르,20120118,17.5501,17.7319,18.126,17.0954,17.2166,12742023,74355638.7,-0.3334,-1.8998,5.8355,5.3768,1346042889.76,,2324596800,236979382,0,409260000,-29.2706,4.1232,3.5507,-16.7784,
002102.SZ,ST박르,20120119,17.2166,17.0954,17.4288,16.8226,17.1863,8459442,47829603.3,-0.0303,-0.1761,5.654,3.5697,1343673095.94,,2320504200,236979382,0,409260000,-29.2191,4.116,3.5444,-16.7488,
002102.SZ,ST박르,20120120,17.1863,17.2166,17.5804,17.0651,17.3076,8077989,45972702.9,0.1212,0.7055,5.6911,3.4087,1353152271.22,,2336874600,236979382,0,409260000,-29.4252,4.145,3.5694,-16.867,
002102.SZ,ST박르,20120130,17.3076,17.4288,17.6713,17.1257,17.3985,7734768,44488345.5,0.0909,0.5254,5.7517,3.2639,1360261652.68,,2349152400,236979382,0,409260000,-29.5798,4.1668,3.5882,-16.9556,
002102.SZ,ST박르,20120131,17.3985,16.7014,16.7014,15.6708,15.6708,20543074,107146663,-1.7277,-9.9303,5.2157,8.6687,1225183404.94,,2115874200,236979382,0,409260000,-26.6424,3.753,3.2319,-15.2719,
002102.SZ,ST박르,20120201,15.6708,15.1252,15.5192,14.428,15.5192,19320216,96025334.7,-0.1516,-0.9671,4.9702,8.1527,1213334435.84,,2095411200,236979382,0,409260000,-26.3848,3.7167,3.2006,-15.1242,
002102.SZ,ST박르,20120202,15.5192,15.2767,15.5192,15.0343,15.4586,14735070,74452602,-0.0606,-0.3906,5.0527,6.2179,1208594848.2,,2087226000,236979382,0,409260000,-26.2817,3.7022,3.1881,-15.0651,
002102.SZ,ST박르,20120203,15.4586,15.398,17.0045,15.2767,17.0045,39518090,217636588.5,1.5459,10,5.5073,16.6758,1329454333.02,,2295948600,236979382,0,409260000,-28.9099,4.0724,3.5069,-16.5716,
002102.SZ,ST박르,20120206,17.0045,17.5804,18.3988,17.3985,17.8532,44588516,261567119.6,0.8487,4.9911,5.8662,18.8154,1395808559.98,,2410541400,236979382,0,409260000,-30.3528,4.2757,3.682,-17.3987,
002102.SZ,ST박르,20120207,17.8532,17.8229,18.2472,17.4591,18.2472,32606319,191974743,0.394,2.2071,5.8877,13.7591,1426615879.64,,2463745200,236979382,0,409260000,-31.0227,4.37,3.7632,-17.7827,
002102.SZ,ST박르,20120208,18.2472,18.126,18.7928,17.6713,18.5503,32740951,197306572.5,0.3031,1.6611,6.0263,13.8159,1450313817.84,,2504671200,236979382,0,409260000,-31.538,4.4426,3.8257,-18.0781,
002102.SZ,ST박르,20120209,18.5503,18.3685,20.0053,18.3382,18.9444,37559584,238065348.5,0.394,2.1242,6.3383,15.8493,1481121137.5,,2557875000,236979382,0,409260000,-32.208,4.537,3.907,-18.4621,
002102.SZ,ST박르,20120210,18.9444,18.7322,19.2475,18.5503,18.9747,23135760,144320993.1,0.0303,0.16,6.238,9.7628,1483490931.32,,2561967600,236979382,0,409260000,-32.2595,4.5443,3.9133,-18.4917,
002102.SZ,ST박르,20120213,18.9747,18.6716,19.9749,18.4594,19.399,27919489,177956171,0.4244,2.2364,6.3739,11.7814,1516668044.8,,2619264000,236979382,0,409260000,-32.9809,4.6459,4.0008,-18.9052,
002102.SZ,ST박르,20120214,19.399,19.399,19.9143,18.9444,19.3687,22972511,147000813.1,-0.0303,-0.1563,6.399,9.6939,1514298250.98,,2615171400,236979382,0,409260000,-32.9294,4.6386,3.9945,-18.8757,
002102.SZ,ST박르,20120215,19.3687,19.2475,20.6115,18.9444,19.9446,36220484,236052753.1,0.5759,2.9734,6.5171,15.2842,1559324333.56,,2692930800,236979382,0,409260000,-33.9085,4.7766,4.1133,-19.4369,
002102.SZ,ST박르,20120216,19.9446,19.6718,20.0356,19.3687,19.5809,20139249,130763735.4,-0.3637,-1.8237,6.493,8.4983,1530886807.72,,2643819600,236979382,0,409260000,-33.2901,4.6895,4.0383,-19.0825,
002102.SZ,ST박르,20120217,19.5809,19.5809,20.2477,19.4597,19.7628,22314684,146241456.1,0.1819,0.9288,6.5536,9.4163,1545105570.64,,2668375200,236979382,0,409260000,-33.5993,4.733,4.0758,-19.2597,
002102.SZ,ST박르,20120220,19.7628,19.9446,20.0659,19.4597,19.6415,19952873,130011025.7,-0.1212,-0.6135,6.5159,8.4197,1535626395.36,,2652004800,236979382,0,409260000,-33.3932,4.704,4.0508,-19.1415,
002102.SZ,ST박르,20120221,19.6415,19.5809,19.7021,18.7928,19.6112,22211279,141389231.7,-0.0303,-0.1543,6.3657,9.3727,1533256601.54,,2647912200,236979382,0,409260000,-33.3417,4.6967,4.0445,-19.112,
002102.SZ,ST박르,20120222,19.6112,19.5809,21.0358,19.4294,20.7024,44543156,296660301.9,1.0912,5.5641,6.6601,18.7962,1618569179.06,,2795245800,236979382,0,409260000,-35.1969,4.958,4.2696,-20.1754,
002102.SZ,ST박르,20120223,20.7024,20.3993,20.854,20.1871,20.7024,31663568,214440744.5,0,0,6.7725,13.3613,1618569179.06,,2795245800,236979382,0,409260000,-35.1969,4.958,4.2696,-20.1754,
002102.SZ,ST박르,20120224,20.7024,20.6418,21.4602,20.2781,21.0965,31293357,215549419.8,0.394,1.9034,6.888,13.2051,1649376498.72,,2848449600,236979382,0,409260000,-35.8668,5.0524,4.3508,-20.5594,
002102.SZ,ST박르,20120227,21.0965,21.1571,22.0967,20.9146,21.2177,35810874,254706101.4,0.1212,0.5747,7.1125,15.1114,1658855674,,2864820000,236979382,0,409260000,-36.0729,5.0815,4.3759,-20.6776,
002102.SZ,ST박르,20120228,21.2177,20.8237,21.1571,20.5205,20.7327,19257410,131990562.4,-0.485,-2.2857,6.854,8.1262,1620938972.88,,2799338400,236979382,0,409260000,-35.2484,4.9653,4.2758,-20.205,
002102.SZ,ST박르,20120229,20.7327,20.7327,20.7327,20.7327,20.7327,,,0,0,,,1620938972.88,,2799338400,236979382,0,409260000,-23.2837,4.9653,4.2758,-20.205,
002102.SZ,ST박르,20120301,20.7327,19.6112,20.7024,19.3384,20.1871,18394441,122509214.9,-0.5456,-2.6316,6.6601,7.762,1578282684.12,,2725671600,236979382,0,409260000,-22.671,4.8346,4.1633,-19.6732,
002102.SZ,ST박르,20120302,20.1871,20.0356,20.5509,20.0356,20.4296,11932227,80180266.7,0.2425,1.2012,6.7196,5.0351,1597241034.68,,2758412400,236979382,0,409260000,-22.9433,4.8927,4.2133,-19.9096,
002102.SZ,ST박르,20120305,20.4296,20.369,20.7327,20.1568,20.1871,13232638,88913906.5,-0.2425,-1.1869,6.7193,5.5839,1578282684.12,,2725671600,236979382,0,409260000,-22.671,4.8346,4.1633,-19.6732,
002102.SZ,ST박르,20120306,20.1871,20.2174,20.369,19.5809,20.0962,11227540,73537925.5,-0.0909,-0.4505,6.5498,4.7378,1571173302.66,,2713393800,236979382,0,409260000,-22.5688,4.8129,4.1446,-19.5846,
002102.SZ,ST박르,20120307,20.0962,19.9143,21.0965,19.6718,20.4599,20253596,137078108.1,0.3637,1.81,6.7681,8.5466,1599610828.5,,2762505000,236979382,0,409260000,-22.9773,4.9,4.2196,-19.9391,
002102.SZ,ST박르,20120308,20.4599,20.4296,20.9146,20.1568,20.6721,15236846,103497673.3,0.2122,1.037,6.7926,6.4296,1616199385.24,,2791153200,236979382,0,409260000,-23.2156,4.9508,4.2633,-20.1459,
002102.SZ,ST박르,20120309,20.6721,20.7327,20.854,20.4902,20.8237,13263195,90509899.3,0.1516,0.7331,6.8241,5.5968,1628048354.34,,2811616200,236979382,0,409260000,-23.3858,4.9871,4.2946,-20.2936,
002102.SZ,ST박르,20120312,20.8237,20.8237,21.0965,20.6418,20.9752,14762229,101559043.7,0.1516,0.7278,6.8797,6.2293,1639897323.44,,2832079200,236979382,0,409260000,-23.556,5.0234,4.3258,-20.4413,
002102.SZ,ST박르,20120313,20.9752,20.9752,22.3392,20.9752,21.8239,34583161,247417313.2,0.8487,4.0462,7.1543,14.5933,1706251550.4,,2946672000,236979382,0,409260000,-24.5091,5.2266,4.5009,-21.2684,
002102.SZ,ST박르,20120314,21.8239,21.8542,21.9452,19.8537,20.1568,30237832,210893675.8,-1.6671,-7.6389,6.9745,12.7597,1575912890.3,,2721579000,236979382,0,409260000,-22.6369,4.8274,4.1571,-19.6437,
002102.SZ,ST박르,20120315,20.1568,20.0053,20.3993,19.1566,19.4294,16601929,107383108.8,-0.7275,-3.609,6.4681,7.0056,1519037838.62,,2623356600,236979382,0,409260000,-21.8199,4.6532,4.007,-18.9348,
002102.SZ,ST박르,20120316,19.4294,19.49,20.1871,19.399,20.0962,14160333,92666246.8,0.6668,3.4321,6.5441,5.9753,1571173302.66,,2713393800,236979382,0,409260000,-22.5688,4.8129,4.1446,-19.5846,
002102.SZ,ST박르,20120319,20.0962,20.0053,20.7327,19.7628,20.7327,13608575,91355696.3,0.6365,3.1674,6.7131,5.7425,1620938972.88,,2799338400,236979382,0,409260000,-23.2837,4.9653,4.2758,-20.205,
002102.SZ,ST박르,20120320,20.7327,20.763,20.7933,20.0053,20.0053,11406854,76576623.9,-0.7275,-3.5088,6.7132,4.8134,1564063921.2,,2701116000,236979382,0,409260000,-22.4667,4.7911,4.1258,-19.496,
002102.SZ,ST박르,20120321,20.0053,20.0356,20.369,19.399,19.7931,10371928,67994137.2,-0.2122,-1.0606,6.5556,4.3767,1547475364.46,,2672467800,236979382,0,409260000,-22.2284,4.7403,4.082,-19.2892,
002102.SZ,ST박르,20120322,19.7931,19.7628,20.2781,19.5809,19.9446,8250306,54421474.3,0.1516,0.7657,6.5963,3.4814,1559324333.56,,2692930800,236979382,0,409260000,-22.3986,4.7766,4.1133,-19.4369,
002102.SZ,ST박르,20120323,19.9446,19.8537,19.8537,19.1262,19.3081,8137424,52008928.1,-0.6365,-3.1915,6.3913,3.4338,1509558663.34,,2606986200,236979382,0,409260000,-21.6838,4.6241,3.982,-18.8166,
002102.SZ,ST박르,20120326,19.3081,19.3081,19.49,18.3382,18.7019,7214265,44930854.5,-0.6062,-3.1397,6.2281,3.0443,1462162786.94,,2525134200,236979382,0,409260000,-21.003,4.4789,3.857,-18.2258,
